timestamp_unix,timestamp_iso,participant_full_id,body_position_left,body_position_right,missing_value_reason
1717046340000,2024-05-30T05:19:00Z,101-1-1-0005,,,device_not_worn_correctly
1717046400000,2024-05-30T05:20:00Z,101-1-1-0005,,,device_not_worn_correctly
1717046460000,2024-05-30T05:21:00Z,101-1-1-0005,,,device_not_worn_correctly
1717046520000,2024-05-30T05:22:00Z,101-1-1-0005,,,device_not_worn_correctly
1717046580000,2024-05-30T05:23:00Z,101-1-1-0005,,,device_not_worn_correctly
1717046640000,2024-05-30T05:24:00Z,101-1-1-0005,,,device_not_worn_correctly
1717046700000,2024-05-30T05:25:00Z,101-1-1-0005,,,device_not_worn_correctly
1717046760000,2024-05-30T05:26:00Z,101-1-1-0005,,,device_not_worn_correctly
1717046820000,2024-05-30T05:27:00Z,101-1-1-0005,,,device_not_worn_correctly
1717046880000,2024-05-30T05:28:00Z,101-1-1-0005,,,device_not_worn_correctly
1717046940000,2024-05-30T05:29:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047000000,2024-05-30T05:30:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047060000,2024-05-30T05:31:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047120000,2024-05-30T05:32:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047180000,2024-05-30T05:33:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047240000,2024-05-30T05:34:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047300000,2024-05-30T05:35:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047360000,2024-05-30T05:36:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047420000,2024-05-30T05:37:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047480000,2024-05-30T05:38:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047540000,2024-05-30T05:39:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047600000,2024-05-30T05:40:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047660000,2024-05-30T05:41:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047720000,2024-05-30T05:42:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047780000,2024-05-30T05:43:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047840000,2024-05-30T05:44:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047900000,2024-05-30T05:45:00Z,101-1-1-0005,,,device_not_worn_correctly
1717047960000,2024-05-30T05:46:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048020000,2024-05-30T05:47:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048080000,2024-05-30T05:48:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048140000,2024-05-30T05:49:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048200000,2024-05-30T05:50:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048260000,2024-05-30T05:51:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048320000,2024-05-30T05:52:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048380000,2024-05-30T05:53:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048440000,2024-05-30T05:54:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048500000,2024-05-30T05:55:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048560000,2024-05-30T05:56:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048620000,2024-05-30T05:57:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048680000,2024-05-30T05:58:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048740000,2024-05-30T05:59:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048800000,2024-05-30T06:00:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048860000,2024-05-30T06:01:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048920000,2024-05-30T06:02:00Z,101-1-1-0005,,,device_not_worn_correctly
1717048980000,2024-05-30T06:03:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049040000,2024-05-30T06:04:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049100000,2024-05-30T06:05:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049160000,2024-05-30T06:06:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049220000,2024-05-30T06:07:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049280000,2024-05-30T06:08:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049340000,2024-05-30T06:09:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049400000,2024-05-30T06:10:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049460000,2024-05-30T06:11:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049520000,2024-05-30T06:12:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049580000,2024-05-30T06:13:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049640000,2024-05-30T06:14:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049700000,2024-05-30T06:15:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049760000,2024-05-30T06:16:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049820000,2024-05-30T06:17:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049880000,2024-05-30T06:18:00Z,101-1-1-0005,,,device_not_worn_correctly
1717049940000,2024-05-30T06:19:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050000000,2024-05-30T06:20:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050060000,2024-05-30T06:21:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050120000,2024-05-30T06:22:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050180000,2024-05-30T06:23:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050240000,2024-05-30T06:24:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050300000,2024-05-30T06:25:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050360000,2024-05-30T06:26:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050420000,2024-05-30T06:27:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050480000,2024-05-30T06:28:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050540000,2024-05-30T06:29:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050600000,2024-05-30T06:30:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050660000,2024-05-30T06:31:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050720000,2024-05-30T06:32:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050780000,2024-05-30T06:33:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050840000,2024-05-30T06:34:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050900000,2024-05-30T06:35:00Z,101-1-1-0005,,,device_not_worn_correctly
1717050960000,2024-05-30T06:36:00Z,101-1-1-0005,,,device_not_worn_correctly
1717051020000,2024-05-30T06:37:00Z,101-1-1-0005,,,device_not_worn_correctly
1717051080000,2024-05-30T06:38:00Z,101-1-1-0005,,,device_not_worn_correctly
1717051140000,2024-05-30T06:39:00Z,101-1-1-0005,,,device_not_worn_correctly
1717051200000,2024-05-30T06:40:00Z,101-1-1-0005,,,device_not_worn_correctly
1717051260000,2024-05-30T06:41:00Z,101-1-1-0005,,,device_not_worn_correctly
1717051320000,2024-05-30T06:42:00Z,101-1-1-0005,,,device_not_worn_correctly
1717051380000,2024-05-30T06:43:00Z,101-1-1-0005,,,device_not_worn_correctly
1717051440000,2024-05-30T06:44:00Z,101-1-1-0005,,,device_not_worn_correctly
1717051500000,2024-05-30T06:45:00Z,101-1-1-0005,,,device_not_recording
1717051560000,2024-05-30T06:46:00Z,101-1-1-0005,,,device_not_recording
1717051620000,2024-05-30T06:47:00Z,101-1-1-0005,,,device_not_recording
1717051680000,2024-05-30T06:48:00Z,101-1-1-0005,,,device_not_recording
1717051740000,2024-05-30T06:49:00Z,101-1-1-0005,,,device_not_recording
1717051800000,2024-05-30T06:50:00Z,101-1-1-0005,,,device_not_recording
1717051860000,2024-05-30T06:51:00Z,101-1-1-0005,,,device_not_recording
1717051920000,2024-05-30T06:52:00Z,101-1-1-0005,,,device_not_recording
1717051980000,2024-05-30T06:53:00Z,101-1-1-0005,,,device_not_recording
1717052040000,2024-05-30T06:54:00Z,101-1-1-0005,,,device_not_recording
1717052100000,2024-05-30T06:55:00Z,101-1-1-0005,,,device_not_recording
1717052160000,2024-05-30T06:56:00Z,101-1-1-0005,,,device_not_recording
1717052220000,2024-05-30T06:57:00Z,101-1-1-0005,,,device_not_recording
1717052280000,2024-05-30T06:58:00Z,101-1-1-0005,,,device_not_recording
1717052340000,2024-05-30T06:59:00Z,101-1-1-0005,,,device_not_recording
1717052400000,2024-05-30T07:00:00Z,101-1-1-0005,,,device_not_recording
1717052460000,2024-05-30T07:01:00Z,101-1-1-0005,,,device_not_recording
1717052520000,2024-05-30T07:02:00Z,101-1-1-0005,,,device_not_recording
1717052580000,2024-05-30T07:03:00Z,101-1-1-0005,,,device_not_recording
1717052640000,2024-05-30T07:04:00Z,101-1-1-0005,,,device_not_recording
1717052700000,2024-05-30T07:05:00Z,101-1-1-0005,,,device_not_recording
1717052760000,2024-05-30T07:06:00Z,101-1-1-0005,,,device_not_recording
1717052820000,2024-05-30T07:07:00Z,101-1-1-0005,,,device_not_recording
1717052880000,2024-05-30T07:08:00Z,101-1-1-0005,,,device_not_recording
1717052940000,2024-05-30T07:09:00Z,101-1-1-0005,,,device_not_recording
1717053000000,2024-05-30T07:10:00Z,101-1-1-0005,,,device_not_recording
1717053060000,2024-05-30T07:11:00Z,101-1-1-0005,,,device_not_recording
1717053120000,2024-05-30T07:12:00Z,101-1-1-0005,,,device_not_recording
1717053180000,2024-05-30T07:13:00Z,101-1-1-0005,,,device_not_recording
1717053240000,2024-05-30T07:14:00Z,101-1-1-0005,,,device_not_recording
1717053300000,2024-05-30T07:15:00Z,101-1-1-0005,,,device_not_recording
1717053360000,2024-05-30T07:16:00Z,101-1-1-0005,,,device_not_recording
1717053420000,2024-05-30T07:17:00Z,101-1-1-0005,,,device_not_recording
1717053480000,2024-05-30T07:18:00Z,101-1-1-0005,,,device_not_recording
1717053540000,2024-05-30T07:19:00Z,101-1-1-0005,,,device_not_recording
1717053600000,2024-05-30T07:20:00Z,101-1-1-0005,,,device_not_recording
1717053660000,2024-05-30T07:21:00Z,101-1-1-0005,,,device_not_recording
1717053720000,2024-05-30T07:22:00Z,101-1-1-0005,,,device_not_recording
1717053780000,2024-05-30T07:23:00Z,101-1-1-0005,,,device_not_recording
1717053840000,2024-05-30T07:24:00Z,101-1-1-0005,,,device_not_recording
1717053900000,2024-05-30T07:25:00Z,101-1-1-0005,,,device_not_recording
1717053960000,2024-05-30T07:26:00Z,101-1-1-0005,,,device_not_recording
1717054020000,2024-05-30T07:27:00Z,101-1-1-0005,,,device_not_recording
1717054080000,2024-05-30T07:28:00Z,101-1-1-0005,,,device_not_recording
1717054140000,2024-05-30T07:29:00Z,101-1-1-0005,,,device_not_recording
1717054200000,2024-05-30T07:30:00Z,101-1-1-0005,standing,sitting_reclining_lying,
1717054260000,2024-05-30T07:31:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717054320000,2024-05-30T07:32:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717054380000,2024-05-30T07:33:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717054440000,2024-05-30T07:34:00Z,101-1-1-0005,standing,standing,
1717054500000,2024-05-30T07:35:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717054560000,2024-05-30T07:36:00Z,101-1-1-0005,miscellaneous,sitting_reclining_lying,
1717054620000,2024-05-30T07:37:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717054680000,2024-05-30T07:38:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717054740000,2024-05-30T07:39:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717054800000,2024-05-30T07:40:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717054860000,2024-05-30T07:41:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717054920000,2024-05-30T07:42:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717054980000,2024-05-30T07:43:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717055040000,2024-05-30T07:44:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717055100000,2024-05-30T07:45:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717055160000,2024-05-30T07:46:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717055220000,2024-05-30T07:47:00Z,101-1-1-0005,standing,sitting_reclining_lying,
1717055280000,2024-05-30T07:48:00Z,101-1-1-0005,standing,standing,
1717055340000,2024-05-30T07:49:00Z,101-1-1-0005,standing,sitting_reclining_lying,
1717055400000,2024-05-30T07:50:00Z,101-1-1-0005,miscellaneous,sitting_reclining_lying,
1717055460000,2024-05-30T07:51:00Z,101-1-1-0005,standing,sitting_reclining_lying,
1717055520000,2024-05-30T07:52:00Z,101-1-1-0005,miscellaneous,sitting_reclining_lying,
1717055580000,2024-05-30T07:53:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717055640000,2024-05-30T07:54:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717055700000,2024-05-30T07:55:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717055760000,2024-05-30T07:56:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717055820000,2024-05-30T07:57:00Z,101-1-1-0005,standing,sitting_reclining_lying,
1717055880000,2024-05-30T07:58:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717055940000,2024-05-30T07:59:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056000000,2024-05-30T08:00:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056060000,2024-05-30T08:01:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056120000,2024-05-30T08:02:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056180000,2024-05-30T08:03:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056240000,2024-05-30T08:04:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056300000,2024-05-30T08:05:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056360000,2024-05-30T08:06:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056420000,2024-05-30T08:07:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056480000,2024-05-30T08:08:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056540000,2024-05-30T08:09:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056600000,2024-05-30T08:10:00Z,101-1-1-0005,standing,sitting_reclining_lying,
1717056660000,2024-05-30T08:11:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056720000,2024-05-30T08:12:00Z,101-1-1-0005,sitting_reclining_lying,sitting_reclining_lying,
1717056780000,2024-05-30T08:13:00Z,101-1-1-0005,,,device_not_recording
1717056840000,2024-05-30T08:14:00Z,101-1-1-0005,,,device_not_recording
1717056900000,2024-05-30T08:15:00Z,101-1-1-0005,,,device_not_recording
1717056960000,2024-05-30T08:16:00Z,101-1-1-0005,,,device_not_recording
1717057020000,2024-05-30T08:17:00Z,101-1-1-0005,,,device_not_recording
1717057080000,2024-05-30T08:18:00Z,101-1-1-0005,,,device_not_recording
1717057140000,2024-05-30T08:19:00Z,101-1-1-0005,,,device_not_recording
1717057200000,2024-05-30T08:20:00Z,101-1-1-0005,,,device_not_recording
1717057260000,2024-05-30T08:21:00Z,101-1-1-0005,,,device_not_recording
1717057320000,2024-05-30T08:22:00Z,101-1-1-0005,,,device_not_recording
1717057380000,2024-05-30T08:23:00Z,101-1-1-0005,,,device_not_recording
1717057440000,2024-05-30T08:24:00Z,101-1-1-0005,,,device_not_recording
1717057500000,2024-05-30T08:25:00Z,101-1-1-0005,,,device_not_recording
1717057560000,2024-05-30T08:26:00Z,101-1-1-0005,,,device_not_recording
1717057620000,2024-05-30T08:27:00Z,101-1-1-0005,,,device_not_recording
1717057680000,2024-05-30T08:28:00Z,101-1-1-0005,,,device_not_recording
1717057740000,2024-05-30T08:29:00Z,101-1-1-0005,,,device_not_recording
1717057800000,2024-05-30T08:30:00Z,101-1-1-0005,,,device_not_recording
1717057860000,2024-05-30T08:31:00Z,101-1-1-0005,,,device_not_recording
1717057920000,2024-05-30T08:32:00Z,101-1-1-0005,,,device_not_recording
1717057980000,2024-05-30T08:33:00Z,101-1-1-0005,,,device_not_recording
1717058040000,2024-05-30T08:34:00Z,101-1-1-0005,,,device_not_recording
1717058100000,2024-05-30T08:35:00Z,101-1-1-0005,,,device_not_recording
1717058160000,2024-05-30T08:36:00Z,101-1-1-0005,,,device_not_recording
1717058220000,2024-05-30T08:37:00Z,101-1-1-0005,,,device_not_recording
1717058280000,2024-05-30T08:38:00Z,101-1-1-0005,,,device_not_recording
1717058340000,2024-05-30T08:39:00Z,101-1-1-0005,,,device_not_recording
1717058400000,2024-05-30T08:40:00Z,101-1-1-0005,,,device_not_recording
1717058460000,2024-05-30T08:41:00Z,101-1-1-0005,,,device_not_recording
1717058520000,2024-05-30T08:42:00Z,101-1-1-0005,,,device_not_recording
1717058580000,2024-05-30T08:43:00Z,101-1-1-0005,,,device_not_recording
1717058640000,2024-05-30T08:44:00Z,101-1-1-0005,,,device_not_recording
1717058700000,2024-05-30T08:45:00Z,101-1-1-0005,,,device_not_recording
1717058760000,2024-05-30T08:46:00Z,101-1-1-0005,,,device_not_recording
1717058820000,2024-05-30T08:47:00Z,101-1-1-0005,,,device_not_recording
1717058880000,2024-05-30T08:48:00Z,101-1-1-0005,,,device_not_recording
1717058940000,2024-05-30T08:49:00Z,101-1-1-0005,,,device_not_recording
1717059000000,2024-05-30T08:50:00Z,101-1-1-0005,,,device_not_recording
1717059060000,2024-05-30T08:51:00Z,101-1-1-0005,,,device_not_recording
1717059120000,2024-05-30T08:52:00Z,101-1-1-0005,,,device_not_recording
1717059180000,2024-05-30T08:53:00Z,101-1-1-0005,,,device_not_recording
1717059240000,2024-05-30T08:54:00Z,101-1-1-0005,,,device_not_recording
1717059300000,2024-05-30T08:55:00Z,101-1-1-0005,,,device_not_recording
1717059360000,2024-05-30T08:56:00Z,101-1-1-0005,,,device_not_recording
1717059420000,2024-05-30T08:57:00Z,101-1-1-0005,,,device_not_recording
1717059480000,2024-05-30T08:58:00Z,101-1-1-0005,,,device_not_recording
1717059540000,2024-05-30T08:59:00Z,101-1-1-0005,,,device_not_recording
1717059600000,2024-05-30T09:00:00Z,101-1-1-0005,,,device_not_recording
1717059660000,2024-05-30T09:01:00Z,101-1-1-0005,,,device_not_recording
1717059720000,2024-05-30T09:02:00Z,101-1-1-0005,,,device_not_recording
1717059780000,2024-05-30T09:03:00Z,101-1-1-0005,,,device_not_recording
1717059840000,2024-05-30T09:04:00Z,101-1-1-0005,,,device_not_recording
1717059900000,2024-05-30T09:05:00Z,101-1-1-0005,,,device_not_recording
1717059960000,2024-05-30T09:06:00Z,101-1-1-0005,,,device_not_recording
1717060020000,2024-05-30T09:07:00Z,101-1-1-0005,,,device_not_recording
1717060080000,2024-05-30T09:08:00Z,101-1-1-0005,,,device_not_recording
1717060140000,2024-05-30T09:09:00Z,101-1-1-0005,,,device_not_recording
1717060200000,2024-05-30T09:10:00Z,101-1-1-0005,,,device_not_recording
1717060260000,2024-05-30T09:11:00Z,101-1-1-0005,,,device_not_recording
1717060320000,2024-05-30T09:12:00Z,101-1-1-0005,,,device_not_recording
1717060380000,2024-05-30T09:13:00Z,101-1-1-0005,,,device_not_recording
1717060440000,2024-05-30T09:14:00Z,101-1-1-0005,,,device_not_recording
1717060500000,2024-05-30T09:15:00Z,101-1-1-0005,,,device_not_recording
1717060560000,2024-05-30T09:16:00Z,101-1-1-0005,,,device_not_recording
1717060620000,2024-05-30T09:17:00Z,101-1-1-0005,,,device_not_recording
1717060680000,2024-05-30T09:18:00Z,101-1-1-0005,,,device_not_recording
1717060740000,2024-05-30T09:19:00Z,101-1-1-0005,,,device_not_recording
1717060800000,2024-05-30T09:20:00Z,101-1-1-0005,,,device_not_recording
1717060860000,2024-05-30T09:21:00Z,101-1-1-0005,,,device_not_recording
1717060920000,2024-05-30T09:22:00Z,101-1-1-0005,,,device_not_recording
1717060980000,2024-05-30T09:23:00Z,101-1-1-0005,,,device_not_recording
1717061040000,2024-05-30T09:24:00Z,101-1-1-0005,,,device_not_recording
1717061100000,2024-05-30T09:25:00Z,101-1-1-0005,,,device_not_recording
1717061160000,2024-05-30T09:26:00Z,101-1-1-0005,,,device_not_recording
1717061220000,2024-05-30T09:27:00Z,101-1-1-0005,,,device_not_recording
1717061280000,2024-05-30T09:28:00Z,101-1-1-0005,,,device_not_recording
1717061340000,2024-05-30T09:29:00Z,101-1-1-0005,,,device_not_recording
1717061400000,2024-05-30T09:30:00Z,101-1-1-0005,,,device_not_recording
1717061460000,2024-05-30T09:31:00Z,101-1-1-0005,,,device_not_recording
1717061520000,2024-05-30T09:32:00Z,101-1-1-0005,,,device_not_recording
1717061580000,2024-05-30T09:33:00Z,101-1-1-0005,,,device_not_recording
1717061640000,2024-05-30T09:34:00Z,101-1-1-0005,,,device_not_recording
1717061700000,2024-05-30T09:35:00Z,101-1-1-0005,,,device_not_recording
1717061760000,2024-05-30T09:36:00Z,101-1-1-0005,,,device_not_recording
1717061820000,2024-05-30T09:37:00Z,101-1-1-0005,,,device_not_recording
1717061880000,2024-05-30T09:38:00Z,101-1-1-0005,,,device_not_recording
1717061940000,2024-05-30T09:39:00Z,101-1-1-0005,,,device_not_recording
1717062000000,2024-05-30T09:40:00Z,101-1-1-0005,,,device_not_recording
1717062060000,2024-05-30T09:41:00Z,101-1-1-0005,,,device_not_recording
1717062120000,2024-05-30T09:42:00Z,101-1-1-0005,,,device_not_recording
1717062180000,2024-05-30T09:43:00Z,101-1-1-0005,,,device_not_recording
1717062240000,2024-05-30T09:44:00Z,101-1-1-0005,,,device_not_recording
1717062300000,2024-05-30T09:45:00Z,101-1-1-0005,,,device_not_recording
1717062360000,2024-05-30T09:46:00Z,101-1-1-0005,,,device_not_recording
1717062420000,2024-05-30T09:47:00Z,101-1-1-0005,,,device_not_recording
1717062480000,2024-05-30T09:48:00Z,101-1-1-0005,,,device_not_recording
1717062540000,2024-05-30T09:49:00Z,101-1-1-0005,,,device_not_recording
1717062600000,2024-05-30T09:50:00Z,101-1-1-0005,,,device_not_recording
1717062660000,2024-05-30T09:51:00Z,101-1-1-0005,,,device_not_recording
1717062720000,2024-05-30T09:52:00Z,101-1-1-0005,,,device_not_recording
1717062780000,2024-05-30T09:53:00Z,101-1-1-0005,,,device_not_recording
1717062840000,2024-05-30T09:54:00Z,101-1-1-0005,,,device_not_recording
1717062900000,2024-05-30T09:55:00Z,101-1-1-0005,,,device_not_recording
1717062960000,2024-05-30T09:56:00Z,101-1-1-0005,,,device_not_recording
1717063020000,2024-05-30T09:57:00Z,101-1-1-0005,,,device_not_recording
1717063080000,2024-05-30T09:58:00Z,101-1-1-0005,,,device_not_recording
1717063140000,2024-05-30T09:59:00Z,101-1-1-0005,,,device_not_recording
1717063200000,2024-05-30T10:00:00Z,101-1-1-0005,,,device_not_recording
1717063260000,2024-05-30T10:01:00Z,101-1-1-0005,,,device_not_recording
1717063320000,2024-05-30T10:02:00Z,101-1-1-0005,,,device_not_recording
1717063380000,2024-05-30T10:03:00Z,101-1-1-0005,,,device_not_recording
1717063440000,2024-05-30T10:04:00Z,101-1-1-0005,,,device_not_recording
1717063500000,2024-05-30T10:05:00Z,101-1-1-0005,,,device_not_recording
1717063560000,2024-05-30T10:06:00Z,101-1-1-0005,,,device_not_recording
1717063620000,2024-05-30T10:07:00Z,101-1-1-0005,,,device_not_recording
1717063680000,2024-05-30T10:08:00Z,101-1-1-0005,,,device_not_recording
1717063740000,2024-05-30T10:09:00Z,101-1-1-0005,,,device_not_recording
1717063800000,2024-05-30T10:10:00Z,101-1-1-0005,,,device_not_recording
1717063860000,2024-05-30T10:11:00Z,101-1-1-0005,,,device_not_recording
1717063920000,2024-05-30T10:12:00Z,101-1-1-0005,,,device_not_recording
1717063980000,2024-05-30T10:13:00Z,101-1-1-0005,,,device_not_recording
1717064040000,2024-05-30T10:14:00Z,101-1-1-0005,,,device_not_recording
1717064100000,2024-05-30T10:15:00Z,101-1-1-0005,,,device_not_recording
1717064160000,2024-05-30T10:16:00Z,101-1-1-0005,,,device_not_recording
1717064220000,2024-05-30T10:17:00Z,101-1-1-0005,,,device_not_recording
1717064280000,2024-05-30T10:18:00Z,101-1-1-0005,,,device_not_recording
1717064340000,2024-05-30T10:19:00Z,101-1-1-0005,,,device_not_recording
1717064400000,2024-05-30T10:20:00Z,101-1-1-0005,,,device_not_recording
1717064460000,2024-05-30T10:21:00Z,101-1-1-0005,,,device_not_recording
1717064520000,2024-05-30T10:22:00Z,101-1-1-0005,,,device_not_recording
1717064580000,2024-05-30T10:23:00Z,101-1-1-0005,,,device_not_recording
1717064640000,2024-05-30T10:24:00Z,101-1-1-0005,,,device_not_recording
1717064700000,2024-05-30T10:25:00Z,101-1-1-0005,,,device_not_recording
1717064760000,2024-05-30T10:26:00Z,101-1-1-0005,,,device_not_recording
1717064820000,2024-05-30T10:27:00Z,101-1-1-0005,,,device_not_recording
1717064880000,2024-05-30T10:28:00Z,101-1-1-0005,,,device_not_recording
1717064940000,2024-05-30T10:29:00Z,101-1-1-0005,,,device_not_recording
1717065000000,2024-05-30T10:30:00Z,101-1-1-0005,,,device_not_recording
1717065060000,2024-05-30T10:31:00Z,101-1-1-0005,,,device_not_recording
1717065120000,2024-05-30T10:32:00Z,101-1-1-0005,,,device_not_recording
1717065180000,2024-05-30T10:33:00Z,101-1-1-0005,,,device_not_recording
1717065240000,2024-05-30T10:34:00Z,101-1-1-0005,,,device_not_recording
1717065300000,2024-05-30T10:35:00Z,101-1-1-0005,,,device_not_recording
1717065360000,2024-05-30T10:36:00Z,101-1-1-0005,,,device_not_recording
1717065420000,2024-05-30T10:37:00Z,101-1-1-0005,,,device_not_recording
1717065480000,2024-05-30T10:38:00Z,101-1-1-0005,,,device_not_recording
1717065540000,2024-05-30T10:39:00Z,101-1-1-0005,,,device_not_recording
1717065600000,2024-05-30T10:40:00Z,101-1-1-0005,,,device_not_recording
1717065660000,2024-05-30T10:41:00Z,101-1-1-0005,,,device_not_recording
1717065720000,2024-05-30T10:42:00Z,101-1-1-0005,,,device_not_recording
1717065780000,2024-05-30T10:43:00Z,101-1-1-0005,,,device_not_recording
1717065840000,2024-05-30T10:44:00Z,101-1-1-0005,,,device_not_recording
1717065900000,2024-05-30T10:45:00Z,101-1-1-0005,,,device_not_recording
1717065960000,2024-05-30T10:46:00Z,101-1-1-0005,,,device_not_recording
1717066020000,2024-05-30T10:47:00Z,101-1-1-0005,,,device_not_recording
1717066080000,2024-05-30T10:48:00Z,101-1-1-0005,,,device_not_recording
1717066140000,2024-05-30T10:49:00Z,101-1-1-0005,,,device_not_recording
1717066200000,2024-05-30T10:50:00Z,101-1-1-0005,,,device_not_recording
1717066260000,2024-05-30T10:51:00Z,101-1-1-0005,,,device_not_recording
1717066320000,2024-05-30T10:52:00Z,101-1-1-0005,,,device_not_recording
1717066380000,2024-05-30T10:53:00Z,101-1-1-0005,,,device_not_recording
